_id	id	fuel_id	light_duty_manufacturer_id	light_duty_category_id	model	model_year	transmission_type	manufacturer_name	fuel_code	fuel_name	light_duty_fuel_configuration_name	category_name	fuel_economy_estimated_by_manufacturer
656fa0b900da217b6e1af585	11948	57	361	27	Optima Plug-In Hybrid	2018	Auto	Kia	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af586	11845	41	361	27	Soul	2018	Auto	Kia	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af587	11820	35	387	29	Range Rover Velar	2018	Auto	Land Rover	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b900da217b6e1af588	11923	45	243	27	ES 300h	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af589	11924	45	243	27	GS 450h	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af58a	11922	45	243	27	LC 500h	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af58b	11989	45	243	27	LS 500h	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af58c	11981	45	243	27	LS 500h AWD	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af58d	11925	45	243	27	NX 300h AWD	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af58e	11968	45	243	29	RX 450h AWD	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af58f	11995	45	243	29	RX 450h  L AWD	2018	Auto	Lexus	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af590	11926	45	227	27	MKZ Hybrid FWD	2018	Auto	Lincoln	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af591	11973	57	239	27	C350e	2018	Auto	Mercedes-Benz	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af592	11894	11	239	29	CLA 250 4matic	2018	Auto	Mercedes-Benz	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af593	11895	11	239	29	GLA 250 4matic	2018	Auto	Mercedes-Benz	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af594	11984	57	239	29	GLC 350e 4MATIC	2018	Auto	Mercedes-Benz	PHEV	Plug-in Hybrid Electric	Dedicated	SUV	False
656fa0b900da217b6e1af595	11896	11	239	29	GLE 350 4matic	2018	Auto	Mercedes-Benz	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af596	11950	57	239	29	GLE550e	2018	Auto	Mercedes-Benz	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af597	11951	57	425	27	Cooper SE Countryman ALL4	2018	Auto	Mini	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af598	11972	57	263	29	Outlander PHEV	2018	Auto	Mitsubishi	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af599	11899	11	217	25	Frontier 2WD FFV	2018	Auto	Nissan	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af59a	11900	11	217	25	Frontier 4WD FFV	2018	Auto	Nissan	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af59b	11974	41	217	27	Leaf	2018	Auto	Nissan	ELEC	Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af59c	11927	45	217	29	Rogue AWD Hybrid	2018	Auto	Nissan	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af59d	11928	45	217	29	Rogue FWD Hybrid	2018	Auto	Nissan	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af59e	11839	35	217	25	Titan HD 2WD/4WD	2018	Auto	Nissan	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af59f	11997	57	391	29	Cayenne S e-Hybrid	2018	Auto	Porsche	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af5a0	12027	57	391	27	Panamera 4 e-Hybrid	2018	Auto	Porsche	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5a1	12028	57	391	27	Panamera 4 e-Hybrid Executive	2018	Auto	Porsche	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5a2	11998	57	391	27	Panamera 4 e-Hybrid ST	2018	Auto	Porsche	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5a3	11999	57	391	27	Panamera Turbo S e-Hybrid	2018	Auto	Porsche	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5a4	12000	57	391	27	Panamera Turbo S e-Hybrid Executive	2018	Auto	Porsche	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5a5	12001	57	391	27	Panamera Turbo S e-Hybrid ST	2018	Auto	Porsche	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5a6	11897	11	349	25	1500 2WD	2018	Auto	Ram	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5a7	11898	11	349	25	1500 4WD	2018	Auto	Ram	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5a8	11840	35	349	25	1500 HD	2018	Auto	Ram	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af5a9	12014	35	349	25	2500 HD	2018	Auto	Ram	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af5aa	12020	3	349	25	2500 HD	2018	Auto	Ram	CNG	CNG - Compressed Natural Gas	Dedicated	Pickup	False
656fa0b900da217b6e1af5ab	11849	41	381	27	fortwo electric drive convertable	2018	Auto	smart	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5ac	11847	41	381	27	fortwo electric drive coupe	2018	Auto	smart	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5ad	11966	41	237	27	Model 3 Long Range	2018	Auto	Tesla	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5ae	12057	41	237	27	Model 3 Long Range AWD	2018	Auto	Tesla	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5af	12058	41	237	27	Model 3 Long Range AWD Performance	2018	Auto	Tesla	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5b0	11965	41	237	27	Model S 75 kWh	2018	Auto	Tesla	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5b1	11964	41	237	27	Model S AWD - 100D	2018	Auto	Tesla	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5b2	11962	41	237	27	Model S AWD - 75D	2018	Auto	Tesla	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5b3	11963	41	237	27	Model S AWD - P100D	2018	Auto	Tesla	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5b4	11959	41	237	29	Model X AWD - 100D	2018	Auto	Tesla	ELEC	Electric	Dedicated	SUV	False
656fa0b900da217b6e1af5b5	11958	41	237	29	Model X AWD - 75D	2018	Auto	Tesla	ELEC	Electric	Dedicated	SUV	False
656fa0b900da217b6e1af5b6	11961	41	237	29	Model X AWD - P100D	2018	Auto	Tesla	ELEC	Electric	Dedicated	SUV	False
656fa0b900da217b6e1af5b7	11929	45	221	27	Avalon Hybrid	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5b8	11930	45	221	27	Camry Hybrid LE	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5b9	11931	45	221	27	Camry Hybrid XLE/SE	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5ba	11982	45	221	29	Highlander Hybrid AWD	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af5bb	11983	45	221	29	Highlander Hybrid AWD LE Plus	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af5bc	11988	9	221	27	Mirai	2018	Auto	Toyota	H2	Hydrogen Fuel Cell	Fuel Cell	Sedan/Wagon	False
656fa0b900da217b6e1af5bd	11932	45	221	27	Prius	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5be	11934	45	221	27	Prius c	2018	Auto	Toyota	HYBR	Hybrid Electric	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af5bf	11933	45	221	27	Prius Eco	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5c0	11985	57	221	27	Prius Prime	2018	Auto	Toyota	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5c1	11935	45	221	29	RAV4 Hybrid AWD	2018	Auto	Toyota	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af5c2	11902	11	221	25	Sequoia 4WD FFV	2018	Auto	Toyota	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5c3	11901	11	221	25	Tundra 4WD FFV	2018	Auto	Toyota	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5c4	11952	57	395	27	S90 AWD	2018	Auto	Volvo	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5c5	11953	57	395	29	XC60 AWD	2018	Auto	Volvo	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af5c6	11954	57	395	29	XC90 AWD	2018	Auto	Volvo	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af5c7	11783	45	365	29	MDX Hybrid	2017	Auto	Acura	HYBR	Hybrid Electric	Dedicated	SUV	False
656fa0b900da217b6e1af5c8	11692	45	365	27	NSX Hybrid	2017	Auto	Acura	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5c9	11693	45	365	27	RLX Hybrid	2017	Auto	Acura	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5ca	11715	57	377	27	A3 e-tron	2017	Auto	Audi	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5cb	11647	11	377	27	A5 Cabriolet quattro	2017	Manual	Audi	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af5cc	11648	11	377	27	A5 quattro	2017	Manual	Audi	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af5cd	11817	11	377	29	Q5 AWD	2017	Auto	Audi	E85_GSLN	Ethanol (E85)	Dedicated	SUV	False
656fa0b900da217b6e1af5ce	11716	57	211	27	330e	2017	Auto	BMW	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5cf	11717	57	211	27	740e xDrive	2017	Auto	BMW	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5d0	11636	41	211	27	i3 BEV	2017	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5d1	11637	41	211	27	i3 BEV	2017	Auto	BMW	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5d2	11718	57	211	27	I3 REX	2017	Auto	BMW	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5d3	11719	57	211	27	I8	2017	Auto	BMW	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5d4	11720	57	211	29	X5 xDrive40e	2017	Auto	BMW	PHEV	Plug-in Hybrid Electric	Dedicated	SUV	False
656fa0b900da217b6e1af5d5	11813	41	410	27	e6	2017	Auto	BYD Motors	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5d6	11784	57	231	27	CT6 PHEV	2017	Auto	Cadillac	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5d7	11638	41	215	27	Bolt	2017	Auto	Chevrolet	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5d8	11742	35	215	25	COLORADO 2WD	2017	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af5d9	11743	35	215	25	COLORADO 4WD	2017	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af5da	11655	11	215	29	Equinox AWD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5db	11654	11	215	29	Equinox FWD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5dc	11761	55	215	9	Express 2500	2017	Auto	Chevrolet	LPG	Propane	Dedicated	Van	False
656fa0b900da217b6e1af5dd	11757	35	215	9	Express 2500	2017	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	Van	False
656fa0b900da217b6e1af5de	11759	3	215	9	Express 2500	2017	Auto	Chevrolet	CNG	CNG - Compressed Natural Gas	Dedicated	Van	False
656fa0b900da217b6e1af5df	11649	11	215	27	Impala	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af5e0	11694	45	215	27	Malibu Hybrid	2017	Auto	Chevrolet	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5e1	11695	45	215	25	Silverado 15 Hybrid 2WD	2017	Auto	Chevrolet	HYBR	Hybrid Electric	Hybrid Electric	Pickup	False
656fa0b900da217b6e1af5e2	11696	45	215	25	Silverado 15 Hybrid 4WD	2017	Auto	Chevrolet	HYBR	Hybrid Electric	Hybrid Electric	Pickup	False
656fa0b900da217b6e1af5e3	11748	35	215	25	Silverado 2500 HD 2WD/4WD	2017	Auto	Chevrolet	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af5e4	11749	3	215	25	Silverado 2500 HD 2WD/4WD	2017	Auto	Chevrolet	CNG	CNG - Compressed Natural Gas	Dedicated	Pickup	False
656fa0b900da217b6e1af5e5	11750	55	215	25	Silverado 2500 HD 2WD/4WD	2017	Auto	Chevrolet	LPG	Propane	Dedicated	Pickup	False
656fa0b900da217b6e1af5e6	11651	11	215	25	Silverado C15 2WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5e7	11650	11	215	25	Silverado C15 2WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5e8	11652	11	215	25	Silverado K15 4WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5e9	11653	11	215	25	Silverado K15 4WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af5ea	11656	11	215	29	Suburban C1500 2WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5eb	11658	11	215	29	Suburban K1500 4WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5ec	11657	11	215	29	Tahoe C1500 2WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5ed	11659	11	215	29	Tahoe K1500 4WD	2017	Auto	Chevrolet	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5ee	11721	57	215	27	Volt	2017	Auto	Chevrolet	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5ef	11660	11	223	27	200	2017	Auto	Chrysler	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af5f0	11661	11	223	27	200	2017	Auto	Chrysler	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af5f1	11662	11	223	27	200 AWD	2017	Auto	Chrysler	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af5f2	11816	57	223	27	Pacifica PHEV	2017	Auto	Chrysler	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5f3	11663	11	225	9	Grand Caravan	2017	Auto	Dodge	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van	False
656fa0b900da217b6e1af5f4	11664	11	225	29	Journey	2017	Auto	Dodge	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5f5	11785	45	409	27	LaFerrari Aperta	2017	Auto	Ferrari	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5f6	11639	41	379	27	500e	2017	Auto	Fiat	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5f7	11787	57	219	27	C-Max Energi	2017	Auto	Ford	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5f8	11786	45	219	27	C-MAX Hybrid	2017	Auto	Ford	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af5f9	11670	11	219	29	Escape FWD FFV	2017	Auto	Ford	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5fa	11671	11	219	29	Explorer 2WD FFV	2017	Auto	Ford	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5fb	11672	11	219	29	Explorer AWD FFV	2017	Auto	Ford	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af5fc	11734	3	219	25	F-150	2017	Auto	Ford	CNG	CNG - Compressed Natural Gas	Dedicated	Pickup	False
656fa0b900da217b6e1af5fd	11735	55	219	25	F-150	2017	Auto	Ford	LPG	Propane	Dedicated	Pickup	False
656fa0b900da217b6e1af5fe	11765	41	219	27	Focus Electric	2017	Auto	Ford	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af5ff	11722	57	219	27	Fusion Energi Plug in Hybrid	2017	Auto	Ford	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af600	11698	45	219	27	Fusion Hybrid FWD	2017	Auto	Ford	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af601	11733	3	219	25	Super Duty F-250	2017	Auto	Ford	CNG	CNG - Compressed Natural Gas	Hybrid Electric	Pickup	False
656fa0b900da217b6e1af602	11732	55	219	25	Super Duty F-250	2017	Auto	Ford	LPG	Propane	Dedicated	Pickup	False
656fa0b900da217b6e1af603	11731	35	219	25	Super Duty F-250	2017	Auto	Ford	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af604	11727	3	219	9	Transit 150/250	2017	Auto	Ford	CNG	CNG - Compressed Natural Gas	Dedicated	Van	False
656fa0b900da217b6e1af605	11728	55	219	9	Transit 150/250	2017	Auto	Ford	LPG	Propane	Dedicated	Van	False
656fa0b900da217b6e1af606	11730	3	219	9	Transit Connect	2017	Auto	Ford	CNG	CNG - Compressed Natural Gas	Dedicated	Van	False
656fa0b900da217b6e1af607	11729	55	219	9	Transit Connect	2017	Auto	Ford	LPG	Propane	Dedicated	Van	False
656fa0b900da217b6e1af608	11667	11	219	9	Transit Connect Van FFV	2017	Auto	Ford	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van	False
656fa0b900da217b6e1af609	11668	11	219	27	Transit Connect Wagon FFV	2017	Auto	Ford	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af60a	11669	11	219	27	Transit Connect Wagon LWB FFV	2017	Auto	Ford	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon	False
656fa0b900da217b6e1af60b	11726	35	219	9	Transit T150 Wagon	2017	Auto	Ford	BD	Biodiesel (B20)	Dedicated	Van	False
656fa0b900da217b6e1af60c	11666	11	219	9	Transit T150 Wagon FFV	2017	Auto	Ford	E85_GSLN	Ethanol (E85)	Flexible Fuel	Van	False
656fa0b900da217b6e1af60d	11763	35	213	25	CANYON 2WD	2017	Auto	GMC	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af60e	11764	35	213	25	CANYON 4WD	2017	Auto	GMC	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af60f	11760	3	213	9	Savana 2500	2017	Auto	GMC	CNG	CNG - Compressed Natural Gas	Dedicated	Van	False
656fa0b900da217b6e1af610	11758	35	213	9	Savana 2500	2017	Auto	GMC	BD	Biodiesel (B20)	Dedicated	Van	False
656fa0b900da217b6e1af611	11762	55	213	9	Savana 2500	2017	Auto	GMC	LPG	Propane	Dedicated	Van	False
656fa0b900da217b6e1af612	11699	45	213	25	Sierra 15 Hybrid 2WD	2017	Auto	GMC	HYBR	Hybrid Electric	Hybrid Electric	Pickup	False
656fa0b900da217b6e1af613	11700	45	213	25	Sierra 15 Hybrid 4WD	2017	Auto	GMC	HYBR	Hybrid Electric	Hybrid Electric	Pickup	False
656fa0b900da217b6e1af614	11744	35	213	25	Sierra 2500 Denali HD 2WD/4WD	2017	Auto	GMC	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af615	11746	55	213	25	Sierra 2500 HD 2WD/4WD	2017	Auto	GMC	LPG	Propane	Dedicated	Pickup	False
656fa0b900da217b6e1af616	11745	3	213	25	Sierra 2500 HD 2WD/4WD	2017	Auto	GMC	CNG	CNG - Compressed Natural Gas	Dedicated	Pickup	False
656fa0b900da217b6e1af617	11747	35	213	25	Sierra 2500 HD 2WD/4WD	2017	Auto	GMC	BD	Biodiesel (B20)	Dedicated	Pickup	False
656fa0b900da217b6e1af618	11674	11	213	25	Sierra C15 2WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af619	11673	11	213	25	Sierra C15 2WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af61a	11675	11	213	25	Sierra K15 4WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af61b	11676	11	213	25	Sierra K15 4WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup	False
656fa0b900da217b6e1af61c	11677	11	213	29	Terrain FWD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af61d	11678	11	213	29	Yukon C1500 2WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af61e	11679	11	213	29	Yukon C1500 XL 2WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af61f	11680	11	213	29	Yukon K1500 4WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af620	11681	11	213	29	Yukon K1500 XL 4WD	2017	Auto	GMC	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV	False
656fa0b900da217b6e1af621	11701	45	209	27	Accord Hybrid	2017	Auto	Honda	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af622	11843	41	209	27	Clarity	2017	Auto	Honda	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af623	11788	57	351	27	Ioniq	2017	Auto	Hyundai	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af624	11766	45	351	27	Ioniq	2017	Auto	Hyundai	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af625	11640	41	351	27	Ioniq	2017	Auto	Hyundai	ELEC	Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af626	11767	45	351	27	Ioniq Blue	2017	Auto	Hyundai	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af627	11702	45	351	27	Sonata Hybrid	2017	Auto	Hyundai	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af628	11703	45	351	27	Sonata Hybrid SE	2017	Auto	Hyundai	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af629	11723	57	351	27	Sonata Plug-in Hybrid	2017	Auto	Hyundai	PHEV	Plug-in Hybrid Electric	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af62a	11646	9	351	29	Tucson	2017	Auto	Hyundai	H2	Hydrogen Fuel Cell	Flexible Fuel	SUV	False
656fa0b900da217b6e1af62b	11789	45	359	27	Q50 Hybrid	2017	Auto	Infiniti	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af62c	11790	45	359	27	Q50 Hybrid AWD	2017	Auto	Infiniti	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af62d	11792	45	359	29	Q60 Hybrid AWD	2017	Auto	Infiniti	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af62e	11793	45	359	29	Q60 Hybrid FWD	2017	Auto	Infiniti	HYBR	Hybrid Electric	Hybrid Electric	SUV	False
656fa0b900da217b6e1af62f	11791	45	359	27	Q70 Hybrid	2017	Auto	Infiniti	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon	False
656fa0b900da217b6e1af630	11737	35	385	29	F-Pace	2017	Auto	Jaguar	BD	Biodiesel (B20)	Dedicated	SUV	False
656fa0b900da217b6e1af631	11738	35	385	27	XE	2017	Auto	Jaguar	BD	Biodiesel (B20)	Dedicated	Sedan/Wagon	False
656fa0b900da217b6e1af632	11739	35	385	27	XE AWD	2017	Auto	Jaguar	BD	Biodiesel (B20)	Dedicated	Sedan/Wagon	False
