_id	id	fuel_id	phev_type	light_duty_fuel_configuration_id	light_duty_manufacturer_id	light_duty_category_id	model	model_year	photo_url	electric_range	total_range	transmission_type	engine_type	engine_size	engine_cylinder_count	engine_description	notes	manufacturer_name	manufacturer_url	fuel_code	fuel_name	light_duty_fuel_configuration_name	category_name	alternative_fuel_economy_combined	conventional_fuel_economy_combined	fuel_economy_estimated_by_manufacturer	drivetrain	charging_rate_level_2	charging_rate_dc_fast	charging_speed_level_1	charging_speed_level_2	charging_speed_dc_fast	battery_voltage	battery_capacity_amp_hours	battery_capacity_kwh	seating_capacity	alternative_fuel_economy_city	alternative_fuel_economy_highway	conventional_fuel_economy_city	conventional_fuel_economy_highway	light_duty_emission_certifications
656fa0b900da217b6e1af790	11428	11		5.0	213	29	Terrain	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11428/GMC_Terrain.jpg?fcb9696003			Auto	SI	3.6	6.0	3.6L V6		GMC	http://www.gmc.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None					[{'id': 75, 'name': 'To be determined'}]
656fa0b900da217b6e1af791	11427	11		5.0	213	29	Terrain	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11427/GMC_Terrain.jpg?fcb9696003			Auto	SI	2.4	4.0	2.4L I4		GMC	http://www.gmc.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	15	22	22	23	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0b900da217b6e1af792	11415	11		5.0	213	29	Yukon 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11415/GMC_Yukon_2015.jpg?632aab9201			Auto	SI	5.3	8.0	5.3L V8		GMC	http://www.gmc.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	12	17	16	23	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0b900da217b6e1af793	11416	11		5.0	213	29	Yukon XL 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11416/GMC_Yukon_XL.jpg?fd9e4263ab			Auto	SI	5.3	8.0	5.3L V8		GMC	http://www.gmc.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	12	17	16	23	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0b900da217b6e1af794	11365	45		9.0	209	27	Accord Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11365/Honda_Accord_Hybrid.jpg?3b0e854cd6			ECVT	SI	2.0	4.0	2.0L I4		Honda	http://automobiles.honda.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			50	45	[{'id': 25, 'name': 'LEV III SULEV30'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af795	11336	57		9.0	209	27	Accord Plug-in Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11336/Honda_Accord_Hybrid.jpg?3b0e854cd6			ECVT		2.0L	4.0	2.0L I4		Honda	http://automobiles.honda.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None	115		47	46	[{'id': 35, 'name': 'California SULEV'}, {'id': 57, 'name': 'Tier 2 Bin 2'}]
656fa0b900da217b6e1af796	11308	3		1.0	209	27	Civic	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11308/Honda_Civic_Sedan.jpg?0750f8dbd3			Auto	SI	1.8	4.0	1.8L I4		Honda	http://automobiles.honda.com	CNG	CNG - Compressed Natural Gas	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	27	38			[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 57, 'name': 'Tier 2 Bin 2'}]
656fa0b900da217b6e1af797	11366	45		9.0	209	27	Civic Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11366/Honda_Civic_Sedan.jpg?0750f8dbd3			ECVT	SI	1.5	4.0	1.5L I4		Honda	http://automobiles.honda.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			44	47	[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af798	11367	45		9.0	209	27	CR-Z	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11367/Honda_CR-Z.jpg?9054fbba18			Auto	SI	1.5	4.0	1.5L I4		Honda	http://automobiles.honda.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			36	39	[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 57, 'name': 'Tier 2 Bin 2'}]
656fa0b900da217b6e1af799	11368	45		9.0	351	27	Sonota	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11368/Hyundai_Sonata_Hybrid.jpg?346ad40bdb			Auto	SI	2.4	4.0	2.4L I4		Hyundai	http://www.hyundaiusa.com/	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			36	40	[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 57, 'name': 'Tier 2 Bin 2'}]
656fa0b900da217b6e1af79a	11117	9		7.0	351	29	Tucson Fuel Cell Vehicle	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11117/Hyundai_Tucson.jpg?83d4433f81					100	nan	100 kW PEM Fuel Cell		Hyundai	http://www.hyundaiusa.com/	H2	Hydrogen Fuel Cell	Fuel Cell	SUV			False							nan	nan	nan	None					[{'id': 27, 'name': 'LEV II ZEV'}]
656fa0b900da217b6e1af79b	11380	45		9.0	359	27	Q50 Hybrid FWD/AWD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11380/Infiniti_Q50_Hybrid.jpg?681260ce1b			Auto	SI	3.5	6.0	3.5L V6		Infiniti	http://www.infinitiusa.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			29	36	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af79c	11381	45		9.0	359	27	Q50 Hybrid S FWD/AWD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11381/Infiniti_Q50S_Hybrid.jpg?681260ce1b			Auto	SI	3.5	6.0	3.5L V6		Infiniti	http://www.infinitiusa.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None		26	29	36	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af79d	11382	45		9.0	359	27	Q70 Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11382/Infiniti_Q70_Hybrid.jpg?c86de58c1f			Auto	SI	3.5	6.0	3.5L V6		Infiniti	http://www.infinitiusa.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			29	34	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af79e	11383	45		9.0	359	29	QX60 Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11383/Infiniti_QX60_Hybrid.jpg?62aa30cc25			Auto	SI	2.5	4.0	2.5L I4		Infiniti	http://www.infinitiusa.com	HYBR	Hybrid Electric	Hybrid Electric	SUV			False							nan	nan	nan	None			26	28	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af79f	11455	11		5.0	385	27	XF FFV	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11455/Jaguar_XF.jpg?c2a83cd02c			Auto	SI	5.0	8.0	5.0L V8		Jaguar	http://www.jaguarusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	11	17	15	23	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7a0	11451	11		5.0	385	27	XJ FFV	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11451/Jaguar_XJ.jpg?ca7c64ee42			Auto	SI	3.0	6.0	3.0L V6		Jaguar	http://www.jaguarusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	12	19	18	27	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7a1	11453	11		5.0	385	27	XJ FFV	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11453/Jaguar_XJ.jpg?ca7c64ee42			Auto	SI	5.0	8.0	5.0L V8		Jaguar	http://www.jaguarusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	11	17	15	23	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7a2	11452	11		5.0	385	27	XJL FFV	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11452/Jaguar_XJL.jpg?7ba53d8dbb			Auto	SI	3.0	6.0	3.0L V6		Jaguar	http://www.jaguarusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	111	19	17	27	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7a3	11454	11		5.0	385	27	XJL FFV	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11454/Jaguar_XJL.jpg?7ba53d8dbb			Auto	SI	5.0	8.0	5.0L V8		Jaguar	http://www.jaguarusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	11	17	15	23	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7a4	11459	11		5.0	275	29	Cherokee FWD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11459/Jeep_Cherokee.jpg?3a85ce8086			Auto	SI	2.4	4.0	2.4L I4		Jeep	https://www.jeep.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	15	23	22	31	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0b900da217b6e1af7a5	11296	35		1.0	275	29	Grand Cherokee 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11296/Jeep_Grand_Cherokee_2WD.jpg?f6fdc07f91			Auto	Diesel	3.0	6.0	3.0L V6 Diesel		Jeep	https://www.jeep.com	BD	Biodiesel (B20)	Dedicated	SUV			False							nan	nan	nan	None	22	30			[{'id': 31, 'name': 'LEV II LEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7a6	11460	11		5.0	275	29	Grand Cherokee 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11460/Jeep_Grand_Cherokee_2WD.jpg?f6fdc07f91			Auto	SI	3.6	6.0	3.6L V6		Jeep	https://www.jeep.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	14	19	17	25	[{'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0b900da217b6e1af7a7	11369	45		9.0	361	27	Optima	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11369/Kia_Optima_Hybrid.jpg?27ab38aad2			Auto	SI	2.4	4.0	2.4L I4		Kia	http://www.kia.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			36	40	[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 57, 'name': 'Tier 2 Bin 2'}]
656fa0b900da217b6e1af7a8	11579	45		1.0	361	27	Optima	2015				Auto	SI	2.4L	4.0	2.4L I4		Kia	http://www.kia.com	HYBR	Hybrid Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	36	40			[]
656fa0b900da217b6e1af7a9	11349	41		1.0	361	27	Soul	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11349/Kia_Soul_EV.jpg?191c926da8			Auto	e-motor	50 kW	nan	50 kW electric motor, 16.4 kWh battery		Kia	http://www.kia.com	ELEC	Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	120	92			[{'id': 51, 'name': 'Tier 2 Bin 1'}, {'id': 79, 'name': 'ZEV'}]
656fa0b900da217b6e1af7aa	11456	11		5.0	387	29	Range Rover	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11456/Land_Rover_RangeRover.jpg?3f4c4d3840			Auto	SI	5.0	8.0	5.0L V8		Land Rover	https://www.landroverusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	9	14	14	19	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7ab	11457	11		5.0	387	29	Range Rover L	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11457/Land_Rover_RangeRover_L.jpg?3f4c4d3840			Auto	SI	5.0	8.0	5.0L V8		Land Rover	https://www.landroverusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	9	14	14	19	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7ac	11458	11		5.0	387	29	Range Rover Sport	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11458/Land_Rover_RangeRover_Sport.jpg?07899d2aa0			Auto	SI	5.0	8.0	5.0L V8		Land Rover	https://www.landroverusa.com/index.html	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	9	14	14	19	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7ad	11371	45		9.0	243	27	300h	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11371/Lexus_ES_300h.jpg?64bd41f596			Auto	SI	2.5	4.0	2.5L I4		Lexus		HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			40	39	[{'id': 19, 'name': 'LEV II SULEV'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af7ae	11370	45		9.0	243	27	CT 200h	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11370/Lexus_CT_200h.jpg?fb51cc0140			ECVT	SI	1.8	4.0	1.8L I4		Lexus		HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			43	40	[{'id': 19, 'name': 'LEV II SULEV'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af7af	11373	45		9.0	243	27	GS 450h	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11373/Lexus_GS450h.jpg?e5fc7eb9cf			Auto	SI	3.5	6.0	3.5L V6		Lexus		HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			29	34	[{'id': 19, 'name': 'LEV II SULEV'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af7b0	11374	45		9.0	243	27	GS 450h F Sport	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11374/Lexus_GS450h.jpg?e5fc7eb9cf			Auto	SI	3.5	6.0	3.5L V6		Lexus		HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None					[{'id': 75, 'name': 'To be determined'}]
656fa0b900da217b6e1af7b1	11372	45		9.0	243	27	LS 600h L	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11372/Lexus_LS_600hL_2013-2015.jpg?e92012895f			Auto	SI	5.0	8.0	5.0L V8		Lexus		HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			19	23	[{'id': 75, 'name': 'To be determined'}]
656fa0b900da217b6e1af7b2	11376	45		9.0	243	27	NX 300h	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11376/Lexus_NX_300h.jpg?101f424031			Auto	SI	2.5	4.0	2.5L I4		Lexus		HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			35	31	[{'id': 25, 'name': 'LEV III SULEV30'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af7b3	11375	45		9.0	243	29	RX 450h	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11375/Lexus_RX_450h.jpg?464c3773d5			Auto	SI	3.5	6.0	3.5L V6		Lexus		HYBR	Hybrid Electric	Hybrid Electric	SUV			False							nan	nan	nan	None			32	28	[{'id': 19, 'name': 'LEV II SULEV'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af7b4	11364	45		9.0	227	27	MKZ Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11364/Lincoln_MKZ_Hybrid.jpg?db582afefe			ECVT	SI	2.0	4.0	2.0L I4		Lincoln	http://www.lincoln.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			41	39	[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 59, 'name': 'Tier 2 Bin 3'}]
656fa0b900da217b6e1af7b5	11337	57		9.0	389	27	P1	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11337/McLaren_P1.jpg?11f60c523d			Auto	SI	3.8L	8.0	3.8L V8, 132 kW electric motor		McLaren	http://www.mclaren.com/	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			16	20	[]
656fa0b900da217b6e1af7b6	11350	41		1.0	239	27	B-Class Electric	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11350/Merc-Benz_B-Class_Electric_2014-2015.jpg?51dadc59d4			Auto	e-motor	132 kW	nan	132 kW electric motor, 28 kWh battery		Mercedes-Benz	https://www.mbusa.com	ELEC	Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	85	83			[{'id': 51, 'name': 'Tier 2 Bin 1'}, {'id': 79, 'name': 'ZEV'}]
656fa0b900da217b6e1af7b7	11317	9		1.0	239	27	B-Class F-Cell	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11317/Merc-Benz_B-Class_F-Cell_2014-2015.jpg?d44babb69f			Auto	FC		nan	100 kW PEM fuel cell		Mercedes-Benz	https://www.mbusa.com	H2	Hydrogen Fuel Cell	Dedicated	Sedan/Wagon			False							nan	nan	nan	None					[{'id': 39, 'name': 'California ZEV'}, {'id': 51, 'name': 'Tier 2 Bin 1'}]
656fa0b900da217b6e1af7b8	11474	11		5.0	239	27	E300	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11474/Merc-Benz_E300_2015.jpg?de44d00cb0			Auto	SI	3.5	6.0	3.5L V6		Mercedes-Benz	https://www.mbusa.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	14	20	20	29	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7b9	11475	11		5.0	239	27	E300 4matic	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11475/Merc-Benz_E300_2015.jpg?de44d00cb0			Auto	SI	3.5	6.0	3.5L V6		Mercedes-Benz	https://www.mbusa.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Sedan/Wagon			False							nan	nan	nan	None	14	20	20	29	[{'id': 85, 'name': 'LEV III SULEV70'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7ba	11377	45		9.0	239	27	E400 Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11377/Merc-Benz_E-400_Hybrid_2014-2015.jpg?f3dd0f695a			Auto	SI	3.5	6.0	3.5L V6		Mercedes-Benz	https://www.mbusa.com	HYBR	Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None			24	30	[{'id': 33, 'name': 'LEV II PZEV'}, {'id': 61, 'name': 'Tier 2 Bin 4'}]
656fa0b900da217b6e1af7bb	11461	11		5.0	239	29	GLA 250 4Matic	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11461/Mercedes_GLA_250_4matic.jpg?005d7643b9			Auto	SI	2.04	nan	2.0L I4		Mercedes-Benz	https://www.mbusa.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	17	24	24	32	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7bc	11462	11		5.0	239	29	ML 350 4Matic	2015				Auto	SI	3.5	6.0	"3.5L V6
"		Mercedes-Benz	https://www.mbusa.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	13	17	17	22	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7bd	11340	57		9.0	239	27	S550 Plug-in Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11340/Mercedes_S550.jpg?7039f4355d			Auto		3.0	6.0	3.0L V6		Mercedes-Benz	https://www.mbusa.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None					[{'id': 75, 'name': 'To be determined'}]
656fa0b900da217b6e1af7be	11351	41		1.0	263	27	i-MiEV	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11351/Mitsubishi_i-MiEV_2014-2015.jpg?2cd98ca5fe			Auto	e-motor	49 kW	nan	49 kW electric motor, 16 kWh battery		Mitsubishi	http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us	ELEC	Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	126	99			[{'id': 51, 'name': 'Tier 2 Bin 1'}, {'id': 79, 'name': 'ZEV'}]
656fa0b900da217b6e1af7bf	11463	11		5.0	217	29	Armada 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11463/Nissan_Armada.jpg?be6f501bff			Auto	SI	5.6	8.0	"5.6L V8
"		Nissan	http://www.nissanusa.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	SUV			False							nan	nan	nan	None	9	13	12	19	[{'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7c0	11352	41		1.0	217	27	Leaf	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11352/Nissan_Leaf.jpg?9fac51b4d2			Auto	e-motor	80 kW	nan	80 kW electric motor, 24 kWh battery		Nissan	http://www.nissanusa.com	ELEC	Electric	Dedicated	Sedan/Wagon			False							nan	nan	nan	None	126	101			[{'id': 51, 'name': 'Tier 2 Bin 1'}, {'id': 79, 'name': 'ZEV'}]
656fa0b900da217b6e1af7c1	11378	45		9.0	217	29	Pathfinder Hybrid 2WD/AWD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11378/Nissan_Pathfinder_Hybrid.jpg?bece70aa24			Auto	SI	2.5	4.0	2.5L I4		Nissan	http://www.nissanusa.com	HYBR	Hybrid Electric	Hybrid Electric	SUV			False							nan	nan	nan	None			25	28	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7c2	11464	11		5.0	217	25	Titan 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11464/Nissan_Titan_2015.jpg?a739f469c2			Auto	SI	5.6	8.0	"5.6L V8
"		Nissan	http://www.nissanusa.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None					[{'id': 75, 'name': 'To be determined'}]
656fa0b900da217b6e1af7c3	11357	57		9.0	391	27	918 Spyder	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11357/Porsche_918_Spyder.jpg?5395f7ff58			Auto	SI	4.6L	8.0	4.6L V8, 95 kW electric motor front, 115 kW electric motor rear		Porsche	http://www.porsche.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None	67		20	24	[{'id': 31, 'name': 'LEV II LEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7c4	11342	57		9.0	391	29	Cayenne S E-Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11342/Porsche_Cayenne_S.jpg?22192f7564			Auto	SI	3.0L	6.0	3.0L V6, 70 kW electric motor		Porsche	http://www.porsche.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	SUV			False							nan	nan	nan	None	47		21	24	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7c5	11341	57		9.0	391	27	Panamera S E-Hybrid	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11341/Porsche_PanameraS_E_Hybrid.jpg?87d14101b0			Auto	SI	3.0L	6.0	3.0L V6, 70 kW electric motor		Porsche	http://www.porsche.com	PHEV	Plug-in Hybrid Electric	Hybrid Electric	Sedan/Wagon			False							nan	nan	nan	None	50		23	29	[{'id': 37, 'name': 'LEV II ULEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7c6	11465	11		5.0	349	25	1500 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11465/Ram_1500_4WD.jpg?f4125b9ee8			Auto	SI	3.6	6.0	"3.6L V6
"		Ram	http://www.ramtrucks.com	E85_GSLN	Ethanol (E85)	Flexible Fuel	Pickup			False							nan	nan	nan	None	12	17	17	25	[{'id': 75, 'name': 'To be determined'}]
656fa0b900da217b6e1af7c7	11297	35		1.0	349	29	1500 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11297/Ram_1500_4WD.jpg?f4125b9ee8			Auto	Diesel	3.0	6.0	3.0L V6 Diesel		Ram	http://www.ramtrucks.com	BD	Biodiesel (B20)	Dedicated	SUV			False							nan	nan	nan	None	20	28			[{'id': 31, 'name': 'LEV II LEV'}, {'id': 63, 'name': 'Tier 2 Bin 5'}]
656fa0b900da217b6e1af7c8	11298	35		1.0	349	25	2500/3500 HD 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11298/Ram_2500-3500_HD_2015.jpg?8e0222018f			Auto	Diesel	6.7	6.0	6.7L I6 Diesel		Ram	http://www.ramtrucks.com	BD	Biodiesel (B20)	Dedicated	Pickup			False							nan	nan	nan	None					[]
656fa0b900da217b6e1af7c9	11302	37		3.0	349	25	2500 HD 2WD/4WD	2015	https://afdc.energy.gov/vehicles/search/files/u/light_autos/photos/11302/Ram_2500_HD_2015.jpg?4086e0c4c1			Auto	SI	5.7	8.0	5.7L V8		Ram	http://www.ramtrucks.com	CNG_GSLN	CNG - Bi-fuel	Dual/Bi-Fueled	Pickup			False							nan	nan	nan	None					[]
